country,player_name,club,position_group,squad_status,include_in_worldcup_app,manager,source_name,source_url,source_date,created_at,notes
France,Ousmane Dembele,Paris Saint-Germain,Forward,Announced squad,TRUE,Didier Deschamps,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
France,Desire Doue,Paris Saint-Germain,Forward,Announced squad,TRUE,Didier Deschamps,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
France,Jean-Philippe Mateta,Crystal Palace,Forward,Announced squad,TRUE,Didier Deschamps,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
France,Kylian Mbappe,Real Madrid,Forward,Announced squad,TRUE,Didier Deschamps,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
France,Michael Olise,Bayern Munich,Forward,Announced squad,TRUE,Didier Deschamps,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
France,Marcus Thuram,Inter Milan,Forward,Announced squad,TRUE,Didier Deschamps,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Jordan Pickford,Everton,Goalkeeper,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Dean Henderson,Crystal Palace,Goalkeeper,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,James Trafford,Manchester City,Goalkeeper,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Reece James,Chelsea,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Ezri Konsa,Aston Villa,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Jarell Quansah,Bayer Leverkusen,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,John Stones,Manchester City,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Marc Guehi,Manchester City,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Dan Burn,Newcastle,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Nico O'Reilly,Manchester City,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Djed Spence,Tottenham,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Tino Livramento,Newcastle,Defender,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Declan Rice,Arsenal,Midfielder,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Elliot Anderson,Nottingham Forest,Midfielder,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Kobbie Mainoo,Manchester United,Midfielder,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Jordan Henderson,Brentford,Midfielder,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Morgan Rogers,Aston Villa,Midfielder,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Jude Bellingham,Real Madrid,Midfielder,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Eberechi Eze,Arsenal,Midfielder,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Harry Kane,Bayern Munich,Forward,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Ivan Toney,Al Ahli,Forward,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Ollie Watkins,Aston Villa,Forward,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Bukayo Saka,Arsenal,Forward,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Marcus Rashford,Barcelona,Forward,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Anthony Gordon,Newcastle,Forward,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
England,Noni Madueke,Arsenal,Forward,Announced squad,TRUE,Thomas Tuchel,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Diogo Costa,FC Porto,Goalkeeper,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Jose Sa,Wolverhampton Wanderers,Goalkeeper,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Rui Silva,Sporting CP,Goalkeeper,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Ricardo Velho,Genclerbirligi Ankara,Goalkeeper,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Diogo Dalot,Manchester United,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Matheus Nunes,Manchester City,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Nelson Semedo,Fenerbahce SK,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Joao Cancelo,FC Barcelona,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Nuno Mendes,PSG,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Goncalo Inacio,Sporting CP,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Renato Veiga,Villarreal,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Ruben Dias,Manchester City,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Tomas Araujo,SL Benfica,Defender,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Ruben Neves,Al Hilal,Midfielder,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Samuel Costa,Mallorca,Midfielder,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Joao Neves,PSG,Midfielder,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Vitinha,PSG,Midfielder,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Bruno Fernandes,Manchester United,Midfielder,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Bernardo Silva,Manchester City,Midfielder,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Joao Felix,Al Nassr,Forward,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Francisco Trincao,Sporting CP,Forward,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Francisco Conceicao,Juventus,Forward,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Pedro Neto,Chelsea,Forward,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Rafael Leao,AC Milan,Forward,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Goncalo Guedes,Real Sociedad,Forward,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Goncalo Ramos,PSG,Forward,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Portugal,Cristiano Ronaldo,Al Nassr,Forward,Announced squad,TRUE,Roberto Martinez,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Thibaut Courtois,Real Madrid,Goalkeeper,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Senne Lammens,Manchester United,Goalkeeper,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Mike Penders,Racing Strasbourg,Goalkeeper,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Timothy Castagne,Fulham,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Zeno Debast,Sporting Lisbon,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Maxim De Cuyper,Brighton & Hove Albion,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Koni De Winter,AC Milan,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Brandon Mechele,Club Brugge,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Thomas Meunier,Lille,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Nathan Ngoy,Lille,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Joaquin Seys,Club Brugge,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Arthur Theate,Eintracht Frankfurt,Defender,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
Belgium,Kevin De Bruyne,Napoli,Midfielder,Announced squad,TRUE,Rudi Garcia,Sky Sports World Cup 2026 squad lists,https://www.skysports.com/football/news/11095/13543070/world-cup-2026-squad-lists-england-scotland-brazil-usa-spain-france-germany-netherlands-argentina-portugal-and-more,2026-05-22,2026-05-23,Use TRUE rows as World Cup-linked. Preliminary rows are squad-pool only until final squad is confirmed.
